Song_id,Title,Artist,Valance,Arousal,Genre,Sim_1,Sim_2,Sim_3,Sim_4,Sim_5,have_sim
1102,Silent Partner,Patricia Barber,803041,39496,jazz,1078,1180,-1,-1,-1,1
1103,I Fall in Love Too Easily,Patricia Barber,606199,23128,jazz,3220,2024,1468,68,1085,1
1104,Second Chance,Paul Gonsalves,963823,255821,jazz,2908,1098,-1,-1,-1,1
1105,These Foolish Things,Peggy Lee,605126,8295,jazz,2239,-1,-1,-1,-1,1
1106,Lover Man,Sarah Vaughan,612233,291454,jazz,1057,68,1186,2024,2990,1
1107,Fly Me to the Moon,Sarah Vaughan,1002783,35742,jazz,122,1999,209,1186,-1,1
1108,The More I See You,Sarah Vaughan,827277,324167,jazz,3219,1476,370,209,1158,1
1109,Goodnight My Love,Sarah Vaughan,850720,127705,jazz,3488,-1,-1,-1,-1,1
1110,Johnny's Time,Stefano Di Battista,491889,321561,jazz,-1,-1,-1,-1,-1,0
1111,Smoke Gets in Your Eyes,Thelonious Monk,756447,439324,jazz,-1,-1,-1,-1,-1,0
1112,Everything Happens to Me,Thelonious Monk,531973,425126,jazz,1612,123,-1,-1,-1,1
1113,Don't worry bout,Zoot Sims,573643,375562,jazz,-1,-1,-1,-1,-1,0
1114,Piano concerto No.17 - mvt No.2,Wolfgang Amadeus Mozart,300749,229467,classical,-1,-1,-1,-1,-1,0
1115,La traviata,Luciano Pavarotti,416432,533441,classical,-1,-1,-1,-1,-1,0
1116,I Can't Quit You Baby,John Lee Hooker,487960,474486,blues,-1,-1,-1,-1,-1,0
1117,See See Baby,John Lee Hooker,397799,502141,blues,-1,-1,-1,-1,-1,0
1118,Highway Blues,John Lee Hooker,377017,614364,blues,98,-1,-1,-1,-1,1
1119,No Good Rider,Lead Belly,349072,590835,blues,-1,-1,-1,-1,-1,0
1120,Tema Amores Perros,cinema,422071,215630,soundtrack,-1,-1,-1,-1,-1,0
1121,Suzanne,cinema,361941,304103,soundtrack,-1,-1,-1,-1,-1,0
1122,House of the Rising Sun,cinema,367187,526761,soundtrack,-1,-1,-1,-1,-1,0
1123,Mo-wan's dialogue(interlude vocal),Michael Galasso,61172,349750,soundtrack,-1,-1,-1,-1,-1,0
1124,Phillippe Describes Isabeau,cinema,705087,190060,soundtrack,-1,-1,-1,-1,-1,0
1125,It's Been Emotional (Dialogue interlude),cinema,564098,76186,soundtrack,-1,-1,-1,-1,-1,0
1126,Shibuya,cinema,313746,66956,soundtrack,-1,-1,-1,-1,-1,0
1127,Chiyo's Prayer,cinema,189417,330520,soundtrack,-1,-1,-1,-1,-1,0
1128,The Garden Meeting,cinema,427921,170096,soundtrack,-1,-1,-1,-1,-1,0
1129,Confluence,cinema,564543,92574,soundtrack,-1,-1,-1,-1,-1,0
1130,A Dream Discarded,cinema,134645,194089,soundtrack,-1,-1,-1,-1,-1,0
1131,Slip Away,Paul Bushnell,437829,657746,soundtrack,-1,-1,-1,-1,-1,0
1132,Ad Arcana,Hans Zimmer,116656,6363,soundtrack,-1,-1,-1,-1,-1,0
1133,Scarborough Fair Canticle (Interlude),cinema,656571,145115,soundtrack,-1,-1,-1,-1,-1,0
1134,April Come She Will,cinema,619899,468274,soundtrack,-1,-1,-1,-1,-1,0
1135,On Earth as It Is in Heaven,Ennio Morricone,781085,333482,soundtrack,2876,752,-1,-1,-1,1
1136,The Mission,Ennio Morricone,726322,8714,soundtrack,1138,2198,762,2876,-1,1
1137,Gabriel's Oboe,Ennio Morricone,663274,273253,soundtrack,1137,1971,2876,676,762,1
1138,With this love,cinema,693402,65155,soundtrack,-1,-1,-1,-1,-1,0
1139,Laura Palmer's Theme,Angelo Badalamenti,336302,16246,soundtrack,1752,-1,-1,-1,-1,1
1140,All I Need,Air,238950,429352,electro,4006,346,340,663,1143,1
1141,Ce Matin La,Air,915626,409321,electro,4006,340,346,339,149,1
1142,To Build A Home,The Cinematic Orchestra,53144,287163,electro,4006,663,346,6,1141,1
1143,Time & Space,The Cinematic Orchestra,629051,56069,electro,-1,-1,-1,-1,-1,0
1144,Renegade Master,Fatboy Slim,662682,851666,electro,-1,-1,-1,-1,-1,0
1145,Miss,Funk For Sale,855998,197577,electro,-1,-1,-1,-1,-1,0
1146,Aoneko No Torso,Alva Noto + Ryuichi Sakamoto,549744,117065,electro,-1,-1,-1,-1,-1,0
1147,Glory Hallelujah,The Golden Gate Quartet,912677,80448,randb,-1,-1,-1,-1,-1,0
1148,As Time Goes By,Adelaide Hall,776893,398518,jazz,671,-1,-1,-1,-1,1
1149,Stella by starlight,Benny Goodman,841173,66402,jazz,-1,-1,-1,-1,-1,0
1150,Autumn leaves,Karrin Allyson,210674,583175,jazz,514,2990,2022,1077,183,1
1151,Fever,Shirley Horn,819979,366558,jazz,1461,2023,1771,3220,1082,1
1152,Pacey and Joey song,Tuck & Patti,879025,348403,jazz,-1,-1,-1,-1,-1,0
1153,I'm Thru With Love,Diana Krall,834354,126107,jazz,2024,1184,1186,1461,490,1
1154,I Miss You So,Diana Krall,551457,200355,jazz,1156,513,1056,2024,388,1
1155,I Don't Stand A Ghost Of A Chance With You,Diana Krall,971840,86494,jazz,514,2024,383,1082,-1,1
1156,Gentle Rain,Diana Krall,962314,5093,jazz,1156,1186,2022,2057,1772,1
1157,Garden In The Rain,Diana Krall,584565,59050,jazz,490,1078,388,-1,-1,1
1158,I've Got You Under My skin,Diana Krall,725447,153917,jazz,186,382,1464,514,1744,1
1159,I'll String Along With You,Diana Krall,870478,116384,jazz,1186,2023,1461,1997,1107,1
1160,Why Should I Care,Diana Krall,381648,633,jazz,1160,1771,2023,1078,1079,1
1161,S'Wonderful,Diana Krall,932311,319201,jazz,1182,1082,2056,1084,-1,1
1162,Love Letters,Diana Krall,943695,19512,jazz,2023,1461,2026,2454,2990,1
1163,The Look Of Love,Diana Krall,913899,336043,jazz,381,382,1464,3063,1744,1
1164,Maybe You'll Be There,Diana Krall,728014,21185,jazz,2023,1771,1461,2990,1466,1
1165,I've Got You Under My Skin,Diana Krall,816299,182047,jazz,186,382,1464,514,1744,1
1166,Narrow Daylight,Diana Krall,519253,318372,jazz,1168,1186,2022,514,1772,1
1167,Departure Bay,Diana Krall,272611,100751,jazz,1186,2023,1772,1461,1152,1
1168,I ll Never Be The Same,Diana Krall,233275,129791,jazz,-1,-1,-1,-1,-1,0
1169,Count your blessings instead of sheep,Diana Krall,748242,192496,jazz,2024,1461,3220,1085,-1,1
1170,Little Girl Blue,Diana Krall,442006,155106,jazz,1186,1461,1772,1104,1056,1
1171,The Boulevard Of Broken Dreams,Diana Krall,365952,172051,jazz,2026,1152,-1,-1,-1,1
1172,Ode to Kudu,George Benson,703974,241924,jazz,2454,1463,-1,-1,-1,1
1173,Beyond the Sea (La Mer),George Benson,877693,565405,jazz,2454,1769,-1,-1,-1,1
1174,Bossa Rocka,George Benson,667746,479489,jazz,3219,3975,-1,-1,-1,1
1175,Ah.Intruder!(Female),Kip Hanrahan,279388,163677,jazz,-1,-1,-1,-1,-1,0
1176,The Sun Doesn't Like You,Norah Jones,167636,220421,jazz,1180,1744,368,1598,3220,1
1177,Not My Friend,Norah Jones,138385,118601,jazz,1177,1745,1744,2026,1598,1
1178,Thinking About You,Norah Jones,174381,406583,jazz,1744,1598,186,71,742,1
1179,My Dear Country,Norah Jones,232780,348451,jazz,1177,2026,1598,120,2356,1
1180,Rosie's Lullaby,Norah Jones,166809,26381,jazz,1180,2056,1598,320,742,1
1181,Not Too Late,Norah Jones,746197,97879,jazz,1744,1473,1083,1465,2056,1
1182,So Many Stars,Stacey Kent,690720,228211,jazz,2020,3522,1177,1078,1083,1
1183,Never Let Me Go,Stacey Kent,774499,317163,jazz,1186,1772,167,2024,2990,1
1184,La Saison Des Pluies,Stacey Kent,337976,167954,jazz,1772,1468,1177,2990,-1,1
1185,What A Wonderful World,Stacey Kent,892998,163041,jazz,2024,2990,1772,1077,1107,1
1186,Momento,Bebel Gilberto,884913,366922,latin,2933,2723,3619,-1,-1,1
1187,Sou Voc,Daniela Mercury,920515,287353,latin,-1,-1,-1,-1,-1,0
1188,Carinhoso,Flora Purim,897535,211861,latin,2933,-1,-1,-1,-1,1
1189,Everywhere,Pink Martini,839286,88647,vocal pop,2024,1084,3220,1460,1186,1
1190,Rock 'n' Roll Damnation,AC/DC,248763,702098,rock,2290,770,1649,561,-1,1
1191,That's The Way I Wanna Rock 'n' Roll,AC/DC,913285,929028,rock,161,2293,1649,770,-1,1
1192,Teenage Frankenstein,Alice Cooper,426126,772211,rock,242,-1,-1,-1,-1,1
1193,Lotion,Deftones,424424,1030445,metal,2190,862,1711,929,-1,1
1194,Headup,Deftones,260608,1049158,metal,1194,747,929,1712,-1,1
1195,Knife Party,Deftones,143870,902479,metal,747,1200,1657,1655,862,1
1196,Human Being,Guns N' Roses,578769,904061,rock,770,-1,-1,-1,-1,1
1197,Patience,Guns N' Roses,405387,733404,rock,242,299,770,442,1649,1
1198,Trash,Korn,254412,786466,metal,777,2642,633,1442,862,1
1199,Somebody Someone,Korn,258390,892551,metal,1199,3205,777,1655,2642,1
1200,Let's Get This Party Started,Korn,198076,861022,metal,1642,2642,633,-1,-1,1
1201,Counting,Korn,250519,709408,metal,1196,2642,1442,-1,-1,1
1202,Killing,Korn,243764,852831,metal,-1,-1,-1,-1,-1,0
1203,The Call Of Ktulu,Metallica,373169,970393,metal,1861,1685,1649,2445,299,1
1204,Master Of Puppets,Metallica,227202,1074398,metal,1862,1685,770,1649,3182,1
1205,One,Metallica,241078,1011320,metal,1205,1862,1685,770,1649,1
1206,Ronnie,Metallica,376583,728821,metal,1862,3182,1656,-1,-1,1
1207,Fixxxer,Metallica,330266,827937,metal,3182,299,591,412,-1,1
1208,For Whom The Bell Tolls,Metallica,447955,866409,metal,1685,770,1649,3182,4032,1
1209,One,Metallica,210478,990072,metal,1205,1862,1685,770,1649,1
1210,7 and 7 Is,Ramones,396108,1015673,rock,661,-1,-1,-1,-1,1
1211,Spiderman,Ramones,599585,935615,rock,2318,-1,-1,-1,-1,1
1212,Tomorrow She Goes Away,Ramones,421147,952485,rock,247,-1,-1,-1,-1,1
1213,I Don't Wanna Grow Up,Ramones,541093,1026544,rock,-1,-1,-1,-1,-1,0
1214,I Believe in Miracles,Ramones,403962,1017405,rock,247,1900,1901,2290,2293,1
1215,Rock & Roll High School,Ramones,660614,883939,rock,-1,-1,-1,-1,-1,0
1216,Bonzo Goes to Bitberg,Ramones,638039,993938,rock,1900,794,658,247,-1,1
1217,Intolerance,Tool,71819,883333,metal,1220,2537,217,1711,875,1
1218,Sober,Tool,66754,681088,metal,862,3256,217,929,1655,1
1219,Crawl Away,Tool,150167,799189,metal,861,2537,294,875,3294,1
1220,Aenima,Tool,74869,866471,metal,862,217,1711,1448,412,1
1221,Parabol,Tool,134329,181669,metal,861,299,1655,1711,294,1
1222,La la,Ashlee Simpson,916171,972096,pop,1574,2980,39,132,1407,1
1223,B.L.U.R.E.M.I.,Blur,613040,967663,pop,2415,779,1225,645,-1,1
1224,Don't Panic,Coldplay,317884,458866,rock,586,78,557,640,533,1
1225,Free,George Michael,506501,523417,pop,23,-1,-1,-1,-1,1
1226,The First Time Ever I Saw Your Face,George Michael,827312,86502,pop,563,713,-1,-1,-1,1
1227,Candyland,Gwen Stefani,737241,476738,pop,-1,-1,-1,-1,-1,0
1228,Goodbye My Lover,James Blunt,136058,281114,pop,3413,3565,2266,2067,1570,1
1229,No Bravery,James Blunt,33869,303420,pop,328,172,1566,3288,4025,1
1230,I'll Take Everything,James Blunt,13292,548998,pop,1233,3970,3946,4026,3533,1
1231,I Really Want You,James Blunt,52400,426669,pop,1233,3565,3946,586,136,1
1232,I Can't Hear The Music,James Blunt,5619,635881,pop,3533,481,3970,172,3946,1
1233,Sober,Kelly Clarkson,89336,504883,pop,801,2347,789,18,4045,1
1234,Haunted,Kelly Clarkson,21220,935890,pop,1234,35,1574,1297,18,1
1235,Storm,Lifehouse,59844,179161,rock,3074,594,1,2696,647,1
1236,Morning Glory,Oasis,591675,1048915,rock,557,1708,3200,533,586,1
1237,Champagne Supernova,Oasis,863054,902029,rock,1237,557,78,1708,136,1
1238,It's Gettin' Better (Man!!),Oasis,755032,931908,rock,1708,779,904,-1,-1,1
1239,Where Did It All Go Wrong,Oasis,318690,719222,rock,1224,533,3328,287,-1,1
1240,There you go,P!nk,46911,608040,pop,833,1790,4116,3318,18,1
1241,Moon Over Bourbon Street,Sting,130902,439330,pop,549,206,207,412,499,1
1242,Never Grow Old,The Cranberries,876208,311654,pop,232,647,446,3533,1346,1
1243,Wake Up And Smell The Coffee,The Cranberries,498335,741588,pop,643,446,647,548,751,1
1244,I Really Hope,The Cranberries,447889,689105,pop,647,-1,-1,-1,-1,1
1245,The Promise,Tracy Chapman,320588,132777,folk,2084,1395,1378,1562,1563,1
1246,Girlfriend,Alicia Keys,706927,495396,randb,1248,32,1790,292,1566,1
1247,How Come You Don't Call Me,Alicia Keys,236262,480311,randb,1247,1564,1790,2267,32,1
1248,Jane Doe,Alicia Keys,823698,464185,randb,1407,819,1563,-1,-1,1
1249,Butterflyz,Alicia Keys,861256,293878,randb,1247,819,1566,292,1563,1
1250,Medley If I Was Your WomanWalk on By,Alicia Keys,558468,436903,randb,-1,-1,-1,-1,-1,0
1251,Dragon Days,Alicia Keys,189686,551631,randb,1253,1407,254,628,-1,1
1252,Slow Down,Alicia Keys,896101,379812,randb,33,1407,292,628,-1,1
1253,Make me Whole,Amel Larrieux,713205,322604,randb,628,2268,1264,-1,-1,1
1254,Help Yourself,Amy Winehouse,403471,521121,randb,371,382,211,4051,292,1
1255,Valerie,Amy Winehouse,297087,648740,randb,1563,4051,382,371,381,1
1256,Baby,Ashanti,803540,349806,randb,838,1781,-1,-1,-1,1
1257,U,Ashanti,740949,518138,randb,1252,1253,1777,254,3291,1
1258,Orange Moon,Erykah Badu,834925,286201,randb,1782,292,3813,1255,1248,1
1259,Time's A Wastin,Erykah Badu,762949,428726,randb,1259,292,3813,628,15,1
1260,I Find It Hard To Say (Rebel),Lauryn Hill,146613,396957,randb,1254,-1,-1,-1,-1,1
1261,Question existing,Rihanna,840478,413564,randb,581,4091,801,4078,3981,1
1262,When You Smile,Roberta Flack,942698,500475,randb,4080,-1,-1,-1,-1,1
1263,I need love,Robin Thicke,712776,476006,randb,628,1253,527,33,-1,1
1264,Wanna love u girl,Robin Thicke,793686,374524,randb,-1,-1,-1,-1,-1,0
1265,The Move,Beastie Boys,400975,769093,electro,-1,-1,-1,-1,-1,0
1266,Song For Junior,Beastie Boys,661121,533906,electro,841,-1,-1,-1,-1,1
1267,Superman,Eminem,893517,538889,hip hop,735,579,777,1657,475,1
1268,Don't give up,Erick Sermon,660372,440227,hip hop,-1,-1,-1,-1,-1,0
1269,Good life,Kanye West,979128,525379,hip hop,3764,-1,-1,-1,-1,1
1270,BAck Up Or Get Smacked Up,PMD,387166,589928,hip hop,393,-1,-1,-1,-1,1
1271,Stacey Adams,Snoop Dogg,456597,348202,hip hop,-1,-1,-1,-1,-1,0
1272,I Got It,T-Pain,321537,330029,hip hop,3239,-1,-1,-1,-1,1
1273,Listen,Talib Kweli,3671,398505,hip hop,-1,-1,-1,-1,-1,0
1274,Don't See Us,The Roots,717699,485356,hip hop,-1,-1,-1,-1,-1,0
1275,Apologize,Timbaland,100021,353493,pop,165,1778,1790,4020,1777,1
1276,Desert Storm,Alpha Blondy,605465,631037,reggae,-1,-1,-1,-1,-1,0
1277,Brand New Second Hand,Bob Marley,605454,570833,reggae,-1,-1,-1,-1,-1,0
1278,Guava Jelly (This Train),Bob Marley,499330,277484,reggae,-1,-1,-1,-1,-1,0
1279,Ambush In The Night,Bob Marley,758413,552803,reggae,-1,-1,-1,-1,-1,0
1280,Capricorn (A Brand New Name),Thirty Seconds to Mars,193014,755124,rock,897,862,856,1503,2649,1
1281,Fallen,Thirty Seconds to Mars,68218,646158,rock,2434,2118,1503,858,1,1
1282,Echelon,Thirty Seconds to Mars,54527,860581,rock,3177,1886,862,2118,1503,1
1283,The Mission,Thirty Seconds to Mars,279391,955157,rock,1886,2649,856,1503,3533,1
1284,End Of The Beginning,Thirty Seconds to Mars,66521,795931,rock,1503,2649,862,2118,3533,1
1285,93 Million Miles,Thirty Seconds to Mars,179502,730449,rock,2434,1886,2118,862,1502,1
1286,Attack,Thirty Seconds to Mars,36028,983638,rock,2434,1886,639,2649,1707,1
1287,A beautiful lie,Thirty Seconds to Mars,52551,910737,rock,1886,869,3177,3533,2649,1
1288,Savoir,Thirty Seconds to Mars,91726,925929,rock,2434,3177,1503,1,3533,1
1289,From yesterday,Thirty Seconds to Mars,1525,719568,rock,1886,640,1,1707,856,1
1290,The story,Thirty Seconds to Mars,87267,506868,rock,3177,2435,1,3533,223,1
1291,Loco,311,484614,898821,rock,217,2185,446,351,-1,1
1292,Gemini,The Alan Parsons Project,609202,162762,rock,159,445,-1,-1,-1,1
1293,You're The Voice,The Alan Parsons Project,876891,471584,rock,542,-1,-1,-1,-1,1
1294,That I Would Be Good,Alanis Morissette,384383,404746,rock,734,232,39,648,172,1
1295,Simple Together,Alanis Morissette,162339,532274,rock,232,1549,3299,172,3297,1
1296,Hand In My Pocket,Alanis Morissette,106303,375123,rock,734,380,446,447,171,1
1297,Monster,America,554308,368069,rock,-1,-1,-1,-1,-1,0
1298,Childhood dream,Anathema,740148,105402,rock,3257,685,2577,-1,-1,1
1299,Alone,Ben Harper,228735,492417,rock,1673,-1,-1,-1,-1,1
1300,She's only happy in the sun,Ben Harper,568407,192001,rock,2559,1675,613,1246,805,1
1301,Call On Me,Janis Joplin,247765,379902,rock,-1,-1,-1,-1,-1,0
1302,House of the Risin' Sun,Bob Dylan,37412,365370,folk,360,305,247,274,262,1
1303,Now At Last,Feist,956368,115193,pop,1667,1549,1534,2510,2206,1
1304,Lovertits,Feist,750177,343335,pop,1757,2736,-1,-1,-1,1
1305,I Feel It All,Feist,312032,593622,pop,1667,3306,1551,648,1534,1
1306,Evil And A Heathen,Franz Ferdinand,448645,996395,rock,3240,1719,2286,3051,3948,1
1307,Cuckoo Cocoon,Genesis,172671,434460,rock,875,159,-1,-1,-1,1
1308,Broken Hearts Parade,Good Charlotte,485943,882153,rock,3078,1487,1904,649,1885,1
1309,Crawling In The Dark,Hoobastank,87901,838500,rock,1311,2118,2187,856,2223,1
1310,Running Away,Hoobastank,63955,755903,rock,2118,2187,856,2223,223,1
1311,Too Little Too Late,Hoobastank,331945,937568,rock,2185,2225,769,2224,1717,1
1312,Let It Out,Hoobastank,370962,977568,rock,2432,2187,1502,2223,3816,1
1313,Don't Tell Me,Hoobastank,331679,911825,rock,2434,1671,2185,1705,-1,1
1314,Go fo the throat,Iggy Pop,218657,829240,rock,-1,-1,-1,-1,-1,0
1315,Cold Turkey,John Lennon,449970,659273,pop,206,508,511,158,21,1
1316,Love,John Lennon,693925,233608,pop,508,79,206,360,4002,1
1317,Woman,John Lennon,807926,504180,pop,483,1676,508,299,181,1
1318,She,Anthrax,306982,812409,metal,-1,-1,-1,-1,-1,0
1319,You & Me,Lifehouse,811421,663599,rock,-1,-1,-1,-1,-1,0
1320,Heiss,Nina Hagen,304094,501589,rock,-1,-1,-1,-1,-1,0
1321,Heart-shaped box,Nirvana,20603,613212,rock,377,402,1360,2159,512,1
1322,Pennyroyal tea,Nirvana,357713,833119,rock,475,2159,446,1674,217,1
1323,The Man Who Sold The World,Nirvana,102746,519538,rock,1323,2159,2158,512,1674,1
1324,Lake Of Fire,Nirvana,344959,572740,rock,402,2159,2158,1681,1674,1
1325,Where Did You Sleep Last Night,Nirvana,164006,448515,rock,1324,1325,2160,2159,512,1
1326,Rearviewmirror,Pearl Jam,18725,931959,rock,1323,2158,1681,2159,1360,1
1327,Spin the Black Circle,Pearl Jam,40728,942915,rock,1681,2158,217,475,905,1
1328,Corduroy,Pearl Jam,45763,702861,rock,1674,1681,2159,1360,217,1
1329,Goodbye Cruel World,Pink Floyd,95777,214114,rock,414,294,299,159,273,1
1330,Hey You,Pink Floyd,40990,555423,rock,412,299,300,159,273,1
1331,Vera,Pink Floyd,24811,309074,rock,299,294,159,444,262,1
1332,My Sweet Prince,Placebo,194601,315474,rock,458,878,914,1886,3533,1
1333,Black-Eyed,Placebo,200616,773172,rock,422,640,458,914,287,1
1334,Narcoleptic,Placebo,123747,314845,rock,458,894,914,446,3533,1
1335,Special K,Placebo,90312,312362,rock,1334,422,458,640,878,1
1336,Second Sight,Placebo,114616,1049182,rock,459,914,3533,287,1886,1
1337,Protect Me From What I Want,Placebo,116171,400866,rock,1337,458,884,878,914,1
1338,Follow The Cops Back Home,Placebo,24256,435429,rock,458,878,914,1886,287,1
1339,Blind,Placebo,68884,386918,rock,1339,458,1886,914,287,1
1340,In The Cold Light Of The Morning,Placebo,151019,466432,rock,458,878,877,914,1886,1
1341,Song To Say Goodbye,Placebo,80759,547830,rock,458,639,878,914,287,1
1342,Me in Honey,R.E.M.,63983,807889,rock,512,1346,139,4004,-1,1
1343,Scar tissue,Red Hot Chili Peppers,197173,519204,rock,475,1683,914,458,78,1
1344,Porcelain,Red Hot Chili Peppers,927856,213948,rock,454,929,3684,914,2073,1
1345,Road trippin',Red Hot Chili Peppers,118062,358144,rock,914,458,929,3684,446,1
1346,Burden in My Hand,Soundgarden,388008,662093,rock,402,2156,2158,1322,2073,1
1347,Golden Hair,Syd Barrett,798610,64400,rock,294,875,21,-1,-1,1
1348,Boys Don't Cry,The Cure,272848,731665,rock,276,152,1586,322,512,1
1349,Play For Today,The Cure,7840,550520,rock,75,-1,-1,-1,-1,1
1350,One Hundred Years,The Cure,152663,684706,rock,456,462,-1,-1,-1,1
1351,Siamese Twins,The Cure,37431,548369,rock,873,75,523,-1,-1,1
1352,Shiver And Shake,The Cure,147527,1015538,rock,873,134,-1,-1,-1,1
1353,Lullaby,The Cure,47573,700509,rock,276,523,152,75,1586,1
1354,The Same Deep Water As You,The Cure,55840,411318,rock,452,454,434,512,-1,1
1355,A Letter to Elise,The Cure,118245,717168,rock,276,512,734,1238,1342,1
1356,The End Of The World,The Cure,8666,545733,rock,276,-1,-1,-1,-1,1
1357,Taking Off,The Cure,145511,860601,rock,-1,-1,-1,-1,-1,0
1358,Here is no why,The Smashing Pumpkins,248984,848090,rock,905,217,929,446,402,1
1359,Bullet with butterfly wings,The Smashing Pumpkins,241401,836067,rock,402,217,458,929,905,1
1360,Stand Inside Your Love,The Smashing Pumpkins,119834,822787,rock,459,446,1340,217,764,1
1361,Heavy Metal Machine,The Smashing Pumpkins,220663,917937,rock,914,2481,929,2075,351,1
1362,Little Rain (For Clyde),Tom Waits,291080,330349,rock,-1,-1,-1,-1,-1,0
1363,October,U2,137268,159970,rock,142,446,135,652,1349,1
1364,If you Wear That Velvet Dress,U2,791811,265032,rock,296,1331,1354,734,462,1
1365,Please,U2,42997,660864,rock,659,139,4001,336,708,1
1366,Grace,U2,950324,199973,rock,287,659,734,481,2288,1
1367,You Won't Let Me Go,Ray Charles,583053,198553,randb,-1,-1,-1,-1,-1,0
1368,They Won't Go When I Go,Stevie Wonder,163293,150996,randb,-1,-1,-1,-1,-1,0
1369,Same Old Story,Stevie Wonder,315712,171763,randb,-1,-1,-1,-1,-1,0
1370,Part-Time Lover,Stevie Wonder,300790,570538,randb,526,168,439,336,29,1
1371,Taboo To Love,Stevie Wonder,701831,168843,randb,11,-1,-1,-1,-1,1
1372,Le ciel dans une chambre,Carla Bruni,156888,62830,vocal pop,252,373,-1,-1,-1,1
1373,Your song,Al Jarreau,771945,242006,randb,1186,1048,-1,-1,-1,1
1374,Put Your Dreams Away (For Another Day),Frank Sinatra,956966,189966,vocal pop,1163,-1,-1,-1,-1,1
1375,I Shall Be Released,Joe Cocker,59185,380024,rock,361,-1,-1,-1,-1,1
1376,Black-Eyed Blues,Joe Cocker,174561,488366,rock,-1,-1,-1,-1,-1,0
1377,Famous Blue Raincoat,Leonard Cohen,268356,225736,folk,2510,508,1331,412,446,1
1378,Pinocchio,Manu Chao,845907,889917,world,-1,-1,-1,-1,-1,0
1379,Mala Vida,Manu Chao,758337,1032776,world,322,-1,-1,-1,-1,1
1380,Cold as you,Taylor Swift,139026,446636,pop,4137,4105,4078,3413,4084,1
1381,Tied together with a smile,Taylor Swift,119806,515937,pop,4137,4078,4105,282,3296,1
1382,Left Bank,Air,787311,116393,electro,4006,808,346,149,424,1
1383,Night Sight,Air,561003,59898,electro,340,149,2117,2682,286,1
1384,My Things,Alpha,576925,52153,electro,1141,537,-1,-1,-1,1
1385,Sometime Later,Alpha,111993,134396,electro,663,346,796,3993,-1,1
1386,Slim,Alpha,130597,71345,electro,-1,-1,-1,-1,-1,0
1387,Firefly,Alpha,186036,75017,electro,3468,663,796,3993,-1,1
1388,Let's Go Out Tonight,Craig Armstrong,333282,224554,electro,666,753,-1,-1,-1,1
1389,Horse Tears,Goldfrapp,253559,195823,electro,711,435,341,-1,-1,1
1390,Murdoc is god,Gorillaz,344647,907612,electro,-1,-1,-1,-1,-1,0
1391,Adore,I:Cube,890275,306341,electro,-1,-1,-1,-1,-1,0
1392,Trouble boy,Micatone,860283,451258,electro,738,1392,-1,-1,-1,1
1393,An Ending (Ascent),Brian Eno,684308,55655,rock,553,2117,1937,6,-1,1
1394,Cannonball,Damien Rice,157617,253202,folk,1396,2483,1663,2557,2510,1
1395,Older Chests,Damien Rice,30948,313357,pop,1398,2483,2557,1663,1662,1
1396,Cheers Darlin',Damien Rice,183594,165700,folk,1396,2510,1662,2557,2195,1
